1000100,
1000202,43.0
1000500,
1000600,36.0
1000700,35.0
1000800,37.0
1000900,36.0
1001002,40.0
1001200,37.0
1001300,36.0
1001401,41.0
1001501,36.0
1001502,35.0
1001600,36.0
1001800,35.0
1001900,
1002000,38.0
1002100,38.0
1002201,38.0
1002202,33.0
1002400,36.0
1002500,37.0
1002601,35.0
1002700,37.0
1002800,34.0
1002900,36.0
1003001,35.0
1003002,34.0
1003100,36.0
1003200,33.0
1003300,39.0
1003400,33.0
1003601,35.0
1003602,35.0
1003700,36.0
1003800,34.0
1003900,37.0
1004000,34.0
1004100,37.0
1004200,34.0
1004300,35.0
1004400,33.0
1004500,35.0
1004700,37.0
1004800,35.0
1004900,36.0
1005000,35.0
1005200,37.0
1005400,38.0
1005501,36.0
1005502,36.0
1005600,37.0
1005700,35.0
1005800,37.0
1005900,34.0
1006000,35.0
1006100,36.0
1006200,32.0
1006300,37.0
1006400,34.0
1006500,34.0
1006600,33.0
1006700,35.0
1006800,35.0
1006900,37.0
1007000,34.0
1007100,36.0
1007200,35.0
1007300,36.0
1007400,37.0
1007600,34.0
1007700,38.0
1007800,34.0
1007900,37.0
1008000,36.0
1008100,38.0
1008200,37.0
1008300,38.0
1008400,37.0
1008601,35.0
1008700,38.0
1008800,36.0
1008900,39.0
1009000,35.0
1009100,39.0
1009200,35.0
1009300,40.0
1009400,37.0
1009500,37.0
1009600,37.0
1009700,38.0
1009800,35.0
1009900,36.0
1010000,35.0
1010100,36.0
1010200,36.0
1010300,37.0
1010400,37.0
1010601,
1010602,36.0
1010800,36.0
1010900,36.0
1011000,
1011201,36.0
1011203,36.0
1011300,37.0
1011401,
1011402,
1011500,37.0
1011700,37.0
1011800,
1011900,38.0
1012000,
1012100,37.0
1012400,
1012500,37.0
1012600,
1012700,37.0
1012900,36.0
1013000,
1013100,37.0
1013300,36.0
1013400,
1013500,36.0
1013600,
1013700,37.0
1013800,
1013900,36.0
1014000,
1014300,35.0
1014401,
1014402,
1014500,37.0
1014601,
1014700,37.0
1014900,
1015100,37.0
1015300,
1015500,
1015700,
1015900,
1016100,
1016300,
1016500,
1016700,
1016900,
1017100,
1017900,
1019900,
1031703,38.0
1031704,38.0
7000100,38.0
7000301,39.0
7000501,38.0
7000502,38.0
7000700,38.0
7000900,40.0
7001100,36.0
7001300,36.0
7001500,35.0
7002000,
7002100,37.0
7002300,35.0
7002901,35.0
7003100,37.0
7003300,37.0
7003500,36.0
7003700,36.0
7004100,37.0
7004300,36.0
7004700,38.0
7005300,
7012901,35.0
7017700,
7017900,36.0
7018100,37.0
7018300,36.0
7018501,35.0
7018700,36.0
7019300,36.0
7019700,37.0
7019900,36.0
7020100,
7021100,34.0
7022700,34.0
7022900,35.0
7023300,35.0
7024100,36.0
7024300,35.0
7024500,34.0
7024900,
7025100,
7025300,
7025500,
7025700,
7025901,
7025902,
7026100,
7026300,
7026500,
7026900,
7027100,
7027300,
7027500,
7027700,
7027900,
7028100,
7028501,
7028700,
7029700,
7047700,
7048900,
7049300,
7049500,
7049700,
7050100,
7050300,
7050500,
7050700,
7050900,
7051100,
7051300,
7051500,
7051700,
7051900,34.0
7052300,33.0
7052500,
7052700,
7052900,
7054300,35.0
7054700,35.0
7054900,35.0
7055100,34.0
7055300,34.0
7055500,34.0
7055700,
7056100,
7056300,
7056500,
7057100,
7057300,
7057500,
7059100,
7123700,35.0
